unique ID,coll code,Collection,Project name,Project number,Street address,City,County,State/Province,Country,FAST Geographic,Primary archt/firm,Collaborators:,Client,Contributor notes,Notes,Number of items,AAA box #,AAA folder #,AAA roll #,Date on drawings,Date normalized,Media,Material types:,Set type,Processor,Processing completion date,Entry date:,Rev. date:,Pres. notes:,treatment completed A,treatment completed B,treatment completed C,treatment completed D,treatment completed E,Accession #,Holding institution:,Media[1],Media[2],Media[3],Media[4],Media[5],Media[6],Media_src[1],Media_src[2],Media_src[3],Media_src[4],Media_src[5],Media_src[6],Media[1][flag],Media[2][flag],Media[3][flag],Media[4][flag],Media[5][flag],Media[6][flag]
13793,FG,Fehr and Granger collection,Brown Schools. 90 Acres. Classroom building.,854,,San Marcos,Hays,Texas,United States,Texas--San Marcos,Fehr and Granger,,Brown Schools,,"Original tube number: “854 WD BLT.”  Date: July 22, 1964.",,,,FGr139,1964,1964,,drawings,"structural
architectural/measured",rh,,Tue Jul 31 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,,,,,,,,,,,,,,,,,,
13794,FG,Fehr and Granger collection,Guaranty State Bank. Renovation and addition.,777,,New Braunfels,Comal,Texas,United States,Texas--New Braunfels,Fehr and Granger,,,,"Original tube number: 777.  Date: August 29-30, 1962, September 25, 1962. Rendering in flat file.",,,Room 3,FGr137,1962,1962,paper,drawings,"structural
architectural/measured
mechanical/plumbing/HVAC
electrical",rh,,Tue Jul 31 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13795,FG,Fehr and Granger collection,Bock Motor Company. Additions.,895,North Seguin Avenue,New Braunfels,Comal,Texas,United States,Texas--New Braunfels,Fehr and Granger,,,,"Original tube number: 895 WD.  Date: March 19, 1968, March 26, 1968, April 10, 1968, April 21, 1968, July 16, 1968.",,,,FGr140,1968,1968,prints (ex. bluelines),drawings,"architectural/measured
site/landscape ",rh,,Tue Jul 31 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,reprographic copies,,,,,,aat,,,,,,0,,,,,
13796,FG,Fehr and Granger collection,"First National Bank (Lampasas, Tex.).",865,Live Oak Street at 3rd Street,Lampasas,Lampasas,Texas,United States,Texas--Lampasas,Fehr and Granger,,,,"Original tube numbers: 865 WD, 865 P.  Date: January 1, 1966, March 24, 1966, March 31, 1966, May 18-19, 1966, August 22, 1966.",,,,FGr138.01,1966,1966,"mylar
prints (ex. bluelines)
trace paper
paper
sepias (use barrier sheets)",drawings,"architectural/measured
site/landscape 
structural
mechanical/plumbing/HVAC
electrical",rh; djc,,Tue Jul 31 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,20070162008003.0,,plastic drafting film,reprographic copies,tracing paper,Paper,sepia prints,,aat,aat,aat,gmgpc,aat,,0,0,0,0,0,
13797,FG,Fehr and Granger collection,Kyle and Walker office. Remodeling and addition.,823,,San Marcos,Hays,Texas,United States,Texas--San Marcos,Fehr and Granger,,,,"Original tube number: 823.  Date: July 23, 1965, August 9, 1965, November 29, 1963 (stet).",,,,FGr141,1965,1965,trace paper,drawings,architectural/measured,rh,,Wed Aug 01 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,tracing paper,,,,,,aat,,,,,,0,,,,,
13798,FG,Fehr and Granger collection,Citizens State Bank.,842,,Giddings,Lee,Texas,United States,Texas--Giddings,Fehr and Granger,,,,"Original tube number: “842 Arch Set.”  Date: November 18, 1966, April 30, 1967. Thirty-one drawings from Medical Park Tower, Austin, Texas (1966) found in Tube 842. These drawings sent to Austin History Center at ____, 2007.",,,,FGr142,1966,1966,sepias (use barrier sheets),drawings,architectural/measured,rh,,Wed Aug 01 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,sepia prints,,,,,,aat,,,,,,0,,,,,
13799,FG,Fehr and Granger collection,Saginaw Independent School District. Eagle Mountain-Saginaw Junior High School.,787,Old Decatur Rd. (County Rd. No. 4107) at Halton-Bailey-Boswell Rd. (Country Rd. No. 4040),Saginaw?,Tarrant,Texas,United States,Texas--Saginaw?,Fehr and Granger,,Saginaw Independent School District,,"Original tube number: P-787. Date: November 27-29 1962, December 4-16, 1962, December 20, 1962, December 31, 1962.",,,,FGr143,1962,1962,"sepias (use barrier sheets)
trace paper",drawings,"architectural/measured
presentation
preliminary",rh,,Wed Aug 01 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,sepia prints,tracing paper,,,,,aat,aat,,,,,0,0,,,,
13800,FG,Fehr and Granger collection,Texas Lutheran College. Fine Arts Center.,704,Prexy Drive,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,,Texas Lutheran College,,"Original tube number: 704 WD. Date: August 5, 1960, August 10, 1960.",,,,FGr144,1960,1960,sepias (use barrier sheets),drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape ",rh,,Wed Aug 01 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,sepia prints,,,,,,aat,,,,,,0,,,,,
13801,FG,Fehr and Granger collection,San Marcos Urban Plan. Chautauqua Hill project.,789,areas near to Navarro St. at Talbot St. and  Concho St. at Edward Gary St.,San Marcos,Hays,Texas,United States,Texas--San Marcos,Charles Granger,,San Marcos Urban Renewal Agency,,"Original tube number: 789. Date: May 23-29, 1963. Three line negatives found in tube.",,,,FGr147,1963,1963,"sepias (use barrier sheets)
mylar",drawings,site/landscape ,rh,,Wed Aug 01 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,sepia prints,plastic drafting film,,,,,aat,aat,,,,,0,0,,,,
13802,FG,Fehr and Granger collection,Austin State School. Classroom.,603,2203 W. 35,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,"Board for Texas State Hospitals and Special Schools, Design and Construction Division",,"Original tube number: 704 WD. Date: May 9, 1957.",,,,FGr145,1957,1957,prints (ex. bluelines),drawings,preliminary,rh,,Wed Aug 01 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,reprographic copies,,,,,,aat,,,,,,0,,,,,
13803,FG,Fehr and Granger collection,Guadalupe Blanco River Authority. Addition to headquarters and shop building.,850,,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,,,,"Original tube number: 850. Date: March 19, 1965, May 25, 1965.",,,,FGr146.01; FGr146.02,1965,1965,"sepias (use barrier sheets)
trace paper
paper
prints (ex. bluelines)
photocopies
photostats","specifications
drawings","architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape ",rh; djc,,Wed Aug 01 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,20070162008003.0,,sepia prints,tracing paper,Paper,reprographic copies,photocopies,stats (copies),aat,aat,gmgpc,aat,aat,aat,0,0,0,0,0,0
13804,FG,Fehr and Granger collection,Chaney residence.,870,,Marathon,Brewster,Texas,United States,Texas--Marathon,Fehr and Granger,,"Chaney, Morgan (Mr. and Mrs. )",,"Original tube number: 870 WD. Date: March 24, 1966, April 5, 1966, May 17, 1966.",,,,FGr148.01; FGr148.02,1966,1966,"sepias (use barrier sheets)
trace paper
paper",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape ",rh; djc,,Wed Aug 01 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,20070162008003.0,,sepia prints,tracing paper,Paper,,,,aat,aat,gmgpc,,,,0,0,0,,,
13805,FG,Fehr and Granger collection,St. Paul’s United Church.,806,,Lockhart,Caldwell,Texas,United States,Texas--Lockhart,Fehr and Granger,,,,"Original tube number: 806 WD. Date: May 14-15, 1963, May 27-29, 1963, July 6-8, 1963, September 16, 1963, January 14, 1964, January 21, 1964, August 25, 1964.",,,,FGr149,1964,1964,"sepias (use barrier sheets)
trace paper","drawings
specifications","architectural/measured
structural
mechanical/plumbing/HVAC
presentation
design/studies and sketches",rh,,Wed Aug 01 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,sepia prints,tracing paper,,,,,aat,aat,,,,,0,0,,,,
13806,FG,Fehr and Granger collection,St. Mark’s Episcopal Church. Parish House.,760,Wood Street at North Austin Street,San Marcos,Hays,Texas,United States,Texas--San Marcos,Robert Specht,,,,"Specht drawings found with FG project 712. No date found on Specht drawings, but they appear to be older than the FG set.",,,,FGr151,undated,undated,prints (ex. bluelines),drawings,"architectural/measured
site/landscape ",rh,,Mon Aug 06 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,reprographic copies,,,,,,aat,,,,,,0,,,,,
13807,FG,Fehr and Granger collection,St. Mark’s Episcopal Church.,712,Austin Street at Wood Street,San Marcos,Hays,Texas,United States,Texas--San Marcos,Fehr and Granger,,,,Original tube number: 712 WD. Date: No date found.,,,,FGr151,1900,1900,,drawings,"architectural/measured
site/landscape 
structural
mechanical/plumbing/HVAC
electrical",rh,,Mon Aug 06 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,,,,,,,,,,,,,,,,,,
13808,FG,Fehr and Granger collection,Washington County State Bank. Renovation and addition.,810,Main Street at North Baylor Street,Brenham,Washington,Texas,United States,Texas--Brenham,Fehr and Granger,,,,"Original tube number: 810. WD. Date: February 14, 1964.",,,,FGr150,1964,1964,"trace paper
linens
sepias (use barrier sheets)",drawings,"architectural/measured
mechanical/plumbing/HVAC
electrical",rh,,Mon Aug 06 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,tracing paper,tracing cloth,sepia prints,,,,aat,aat,aat,,,,0,0,0,,,
13809,FG,Fehr and Granger collection,Texas Lutheran College. Master Development Plan.,722,,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,,Texas Lutheran College,,"Original tube number: “722 A/C DORM, BAL CHURCH, TLC SITE.” Date: August 1962, revised January 1964, August 23, 1966. Three line negatives found in tube, including one measuring 2’ x 3’. Roll may contain drawings for work on other Texas Lutheran projects, including suggested improvements to Emma Fry Dormitory dated July 19, 1957.",,,,FGr152,1962,1962,"sepias (use barrier sheets)
prints (ex. bluelines)
mylar
trace paper
photostats",drawings,"architectural/measured
site/landscape 
structural
mechanical/plumbing/HVAC
electrical",rh,,Mon Aug 06 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,sepia prints,reprographic copies,plastic drafting film,tracing paper,stats (copies),,aat,aat,aat,aat,aat,,0,0,0,0,0,
13810,FG,Fehr and Granger collection,Texas Lutheran College. Arrangement of buildings and grounds. Tentative study.,,,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Morell and Nichols,,Texas Lutheran College,,"Original tube number: “722 A/C DORM, BAL CHURCH, TLC SITE.” Date: October 1951, revised August 1956. Roll includes line negative of site plan. Job list says “Master Plan.”",,,,FGr152,1951,1951,line negative,drawings,site/landscape ,rh,,Mon Aug 06 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,line negative,,,,,,,,,,,,1,,,,,
13811,FG,Fehr and Granger collection,Texas Lutheran College. Chapel of the Abiding Presence. Organ and a/c installation.,926?,,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,,Texas Lutheran College,,"Original tube number: “722 A/C DORM, BAL CHURCH, TLC SITE.” Date: July 9, 1968.",,,,FGr152,1968,1968,,drawings,architectural/measured,rh,,Mon Aug 06 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,,,,,,,,,,,,,,,,,,
13812,FG,Fehr and Granger collection,Camp Gary. Men’s Urban Training center.,879,O.S.R. Highway,San Marcos,Hays,Texas,United States,Texas--San Marcos,"U.S. Army Engineer District, Forth Worth","Vogt, Ivers and Associates",U.S. Army Corps of Engineers,,"Original tube number: 879. Date: April 19, 1965, May 27, 1965. Roll also includes drawings dated July 1951for Air Installation Office at San Marcos Air Force Base.",,,,FGr153,1965,1965,"mylar
sepias (use barrier sheets)
photocopies",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical",rh,,Mon Aug 06 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,plastic drafting film,sepia prints,photocopies,,,,aat,aat,aat,,,,0,0,0,,,
13813,FG,Fehr and Granger collection,Camp Gary. Navigation School. Administration building. Small arms magazine.,879,,San Marcos,Hays,Texas,United States,Texas--San Marcos,United States Engineer Office,DeHaven Pitts; Charles T. Weidner,U.S. Army Corps of Engineers,Contributor details: Charles T. Weidner (San Antonio),"Original tube number: 879. Date: July 30, 1942.",,,,FGr153,1942,1942,photocopies,drawings,architectural/measured,rh,,Mon Aug 06 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,photocopies,,,,,,aat,,,,,,0,,,,,
13814,FG,Fehr and Granger collection,Brown Schools. Oaks Unit.,924,Stassney Lane,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,Brown Schools,,"Original tube numbers: 924 MPE, unmarked. Date: November 4, 1968, June 20, 1969, June 23, 1969, September 20, 1969, October 29, 1969. Unmarked tube also includes other job numbers (140, 801, 880) and unmarked sheets.",,,,FGr154.01; FGr154.02; FGr154.03; FGr154.04; FGr154.05,1968,1968,"paper
prints (ex. bluelines)
sepias (use barrier sheets)
trace paper",drawings,"architectural/measured
mechanical/plumbing/HVAC
structural
electrical",rh; djc,,Tue Aug 07 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,20070162008003.0,,Paper,reprographic copies,sepia prints,tracing paper,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13815,FG,Fehr and Granger collection,Home Savings Association. Office building.,836,West Garland Ave. at Eighth Street,Garland,Dallas,Texas,United States,Texas--Garland,Fehr and Granger,,,,"Original tube number: 836 WD and 836 P. Date: May 22, 1964",,,,FGr156.01; FGr156.02,1964,1964,"sepias (use barrier sheets)
trace paper
paper
prints (ex. bluelines)
photocopies
photostats",drawings,"architectural/measured
mechanical/plumbing/HVAC
structural
electrical
design/studies and sketches
includes interiors",rh; djc,,Tue Aug 07 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,20070162008003.0,,sepia prints,tracing paper,Paper,reprographic copies,photocopies,stats (copies),aat,aat,gmgpc,aat,aat,aat,0,0,0,0,0,0
13816,FG,Fehr and Granger collection,Town Lake Plaza.,832,Riverside Drive near Judy Drive,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,,,"Original tube number: 832 P. Date: February 14, 1964. Small packet of negatives removed from roll. Large photo of site model remains in roll. Project probably was not built.",,,,FGr157.01; FGr157.02,1964,1964,"sepias (use barrier sheets)
trace paper
prints (ex. bluelines)","drawings
photographic","site/landscape 
presentation
design/studies and sketches",rh; djc,,Tue Aug 07 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,20070162008003.0,,sepia prints,tracing paper,reprographic copies,,,,aat,aat,aat,,,,0,0,0,,,
13817,FG,Fehr and Granger collection,San Marcos Independent School District. San Marcos High School. Addition. Classroom and library building.,856,U.S. Highway 123,San Marcos,Hays,Texas,United States,Texas--San Marcos,Fehr and Granger,,San Marcos Independent School District,,"Original tube number: 856 WD. Date: February 4, 1964, February 23, 1965. One of two.",,,,FGr158.01; FGr158.03,1965,1965,"sepias (use barrier sheets)
prints (ex. bluelines)
mylar
trace paper
paper",drawings,"site/landscape 
architectural/measured
structural
mechanical/plumbing/HVAC
preliminary",rh,,Tue Aug 07 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,sepia prints,reprographic copies,plastic drafting film,tracing paper,Paper,,aat,aat,aat,aat,gmgpc,,0,0,0,0,0,
13818,FG,Fehr and Granger collection,San Marcos Independent School District. San Marcos High School. Athletic facilities expansion.,856,U.S. Highway 123,San Marcos,Hays,Texas,United States,Texas--San Marcos,Fehr and Granger,,San Marcos Independent School District,,"Original tube number: 856 WD. Date: November 11, 1965. Two of two.",,,,FGr158.02,1965,1965,sepias (use barrier sheets),drawings,site/landscape ,rh,,Tue Aug 07 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,sepia prints,,,,,,aat,,,,,,0,,,,,
13819,FG,Fehr and Granger collection,City National Bank of Taylor.,827,Talbot Street at West 3rd,Taylor,Williamson,Texas,United States,Texas--Taylor,Fehr and Granger,,,,"Original tube number: 827 P. Date:January 21-24, 1964, February 12, 1964, February 18, 1964, August 17, 1964. Includes color swatches for interior paint and vinyl [removed from roll and placed in manuscript box].",,FG 1,,FGr159,1964,1964,"prints (ex. bluelines)
sepias (use barrier sheets)
trace paper
watercolors/pastels","drawings
job files","architectural/measured
site/landscape 
presentation
design/studies and sketches
preliminary",rh; djc,,Tue Aug 07 00:00:00 CDT 2007,Tue Jul 21 00:00:00 CDT 2015,"E fasteners/rehouse
",,,,,y,2007016.0,,reprographic copies,sepia prints,tracing paper,watercolors (paintings),pastels (visual works),,aat,aat,aat,aat,local,,0,0,0,0,0,
13820,FG,Fehr and Granger collection,Town Lake Apartments (unbuilt).,852,Enfield Road at Scenic Drive,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,,,"Original tube number: 852 P. Date: October 20, 1964, January 26, 1965, February 15, 1965. One site plan refers to “Maurice Doke and Assoicates.” Project not built. Removed five sepia copies on paper (index to drawings, etc.) and ten sepia? copies on mylar? (8’ x 10’ drawings of drain pipes, mechanical equipment, etc.). Removed items replaced with Xerox copies on non-acid-free paper.",,,,FGr155,1964,1964,"sepias (use barrier sheets)
trace paper",drawings,"site/landscape 
design/studies and sketches
architectural/measured",rh,,Mon Aug 13 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,sepia prints,tracing paper,,,,,aat,aat,,,,,0,0,,,,
13821,FG,Fehr and Granger collection,University of Texas. Computation Center.,449/724,adjacent to Garrison Hall,Austin,Travis,Texas,United States,Texas--Austin,Jessen Jessen Millhouse and Greeven,,,,"Original tube number: 724 WD. Date: January 8, 1960, January 25, 1960, November 17, 1960.
 roll sent to be humidified & flattened by INF 393C - Treatment Techniques for Flat Paper 2/24/2014 & returned formerly FGr160",30.0,,dr 48c,,1960,1960,prints (ex. bluelines),drawings,"site/landscape 
architectural/measured",rh,,Mon Aug 13 00:00:00 CDT 2007,2023-11-17 00:00:00,"E fasteners/rehouse
",,,,,y,2007016.0,,reprographic copies,,,,,,aat,,,,,,0,,,,,
13822,FG,Fehr and Granger collection,University of Texas. Computation Center.,724,adjacent to Garrison Hall,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,,,"Original tube number: 724 WD. Date: February 3, 1961.",,,,FGr160,1961,1961,,drawings,"site/landscape 
preliminary",rh,,Mon Aug 13 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,,,,,,,,,,,,,,,,,,
13823,FG,Fehr and Granger collection,University of Texas. Main Building and Library Extension.,,,Austin,Travis,Texas,United States,Texas--Austin,Paul Philippe Cret,Robert Leon White,,,"Original tube number: 724 WD. Date: October 8, 1934.",,,,FGr160,1934,1934,prints (ex. bluelines),drawings,site/landscape ,rh,,Mon Aug 13 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,reprographic copies,,,,,,aat,,,,,,0,,,,,
13824,FG,Fehr and Granger collection,Texas Lutheran College. Student Union Building.,732,,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,,Texas Lutheran College,,"Original tube number: 732 WD. Date: February 17, 1965, July 26, 1965, October 12, 1966. One or more drawings for the following projects are also found in roll: Addition to central boiler plant, Information Center enclosure (August 31, 1967) and Bookstore vestibule enclosure addition (October 28, 1968, project 732R).",,,,FGr161,1965,1965,"prints (ex. bluelines)
sepias (use barrier sheets)",drawings,"site/landscape 
electrical
mechanical/plumbing/HVAC
structural
architectural/measured",rh,,Mon Aug 13 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,reprographic copies,sepia prints,,,,,aat,aat,,,,,0,0,,,,
13825,FG,Fehr and Granger collection,San Marcos Independent School District. Southside Grade School. Remodeling.,888,,San Marcos,Hays,Texas,United States,Texas--San Marcos,Fehr and Granger,,San Marcos Independent School District,,"Original tube number: 888 WD. Date: February 11, 1966.",,,,FGr162,1966,1966,,drawings,architectural/measured,rh,,Mon Aug 13 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,,,,,,,,,,,,,,,,,,
13826,FG,Fehr and Granger collection,Fab-Con Buildings. Learning Center.,,306 East 30th Street,Austin,Travis,Texas,United States,Texas--Austin,Fehr Granger Emerson and Associates,,,,Original tube number: “959 FAB-CON BLDGS.” Date: No date found on drawings.,,,,FGr163,undated,undated,,drawings,architectural/measured,rh,,Mon Aug 13 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,,,,,,,,,,,,,,,,,,
13827,FG,Fehr and Granger collection,Commanders Point.,976,,Lake Travis,Travis,Texas,United States,Texas--Lake Travis,Emerson Fehr Newton; Fehr Granger Emerson,,,,Original tube number: 974. Includes 1959 map of Lake Travis.,,,,FGr164,1972,1972,"paper
mylar
prints (ex. bluelines)
sepias (use barrier sheets)",drawings,"structural
site/landscape ",rh,,Tue Aug 14 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,plastic drafting film,reprographic copies,sepia prints,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13828,FG,Fehr and Granger collection,Texas Funeral Directors and Embalmers Association. State Headquarters.,820,Woodland Ave. at Interregional Highway,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,,,"Original tube number: 820. Date: August 6, 1963.",,,,FGr165,1963,1963,"trace paper
sepias (use barrier sheets)",drawings,"presentation
site/landscape ",rh,,Tue Aug 14 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,tracing paper,sepia prints,,,,,aat,aat,,,,,0,0,,,,
13829,FG,Fehr and Granger collection,Texas Lutheran College. Girl’s Dormitory.,563,,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,,Texas Lutheran College,,"Original tube number: 563. Dates: February 14, 1955; October, 2, 1954; July 20, 1955; November 11, 1955; December 3, 1956. Job list says “Clifton Hall.”",,,,FGr166,1955,1955,sepias (use barrier sheets),drawings,architectural/measured,rh,,Tue Aug 14 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,sepia prints,,,,,,aat,,,,,,0,,,,,
13830,FG,Fehr and Granger collection,Texas Lutheran College. Student Union Building. Commons Wing.,592,,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,,Texas Lutheran College,,"Original tube number: 592. Date: June 4, 1956, June 6, 1956, October 23, 1956. Rendering on mylar in flat file.",,,Room 3,FGr167,1956,1956,sepias (use barrier sheets),drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical",rh,,Tue Aug 14 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,sepia prints,,,,,,aat,,,,,,0,,,,,
13831,FG,Fehr and Granger collection,Lubbock Savings and Loan branch.,849,,Lubbock,Lubbock,Texas,United States,Texas--Lubbock,Fehr and Granger,,,,"Original tube number: 849. Date: June 22, 1964, October 23, 1964, October 26, 1964, February 9, 1965.",,,,FGr168.01; FGr168.02,1964,1964,"sepias (use barrier sheets)
paper
prints (ex. bluelines)
photocopies","drawings
correspondence","architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape ",rh; djc,,Tue Aug 14 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,20070162008003.0,,sepia prints,Paper,reprographic copies,photocopies,,,aat,gmgpc,aat,aat,,,0,0,0,0,,
13832,FG,Fehr and Granger collection,Washington County State Bank.,810,Main Street at North Baylor Street,Brenham,Washington,Texas,United States,Texas--Brenham,Fehr and Granger,,,,"Original tube number: 810. Date: April 16, 1963, October 17, 1963, November 16, 1963.",,,,FGr169,1963,1963,"sepias (use barrier sheets)
prints (ex. bluelines)
trace paper",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
presentation",rh,,Tue Aug 14 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,sepia prints,reprographic copies,tracing paper,,,,aat,aat,aat,,,,0,0,0,,,
13833,FG,Fehr and Granger collection,Delta Gamma Chapter House. Addition.,828,Rio Grande Street at W. 25th Street,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,,,Original tube number: 828 P. Date: December 1965.,,,,FGr170,1965,1965,trace paper,drawings,preliminary,rh,,Tue Aug 14 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2007016.0,,tracing paper,,,,,,aat,,,,,,0,,,,,
13834,FG,Fehr and Granger collection,Smith residence.,379,,Bastrop,Bastrop,Texas,United States,Texas--Bastrop,Fehr and Granger,,"Smith, J. O.",,"Original tube number: 379 WD.  Date: October 6, 1949.",,,,FGr039,1949,1949,"trace paper
paper","drawings
specifications","architectural/measured
electrical
site/landscape ",rh,,Wed Jun 06 00:00:00 CDT 2007,,E fasteners/rehouse,,,,,y,2006036.0,,tracing paper,Paper,,,,,aat,gmgpc,,,,,0,0,,,,
13835,FG,Fehr and Granger collection,Germania Farm Mutual Aid Association building. Addition.,829,,Brenham,Washington,Texas,United States,Texas--Brenham,Fehr and Granger,,,,"Original tube number: 829WD. Date: August 21, 1964. Set includes 1952 blueprints by Edward J. Hildebrandt, Brenham.",,,,FGr126.01; FGr126.02,1964,1964,"sepias (use barrier sheets)
trace paper
paper
prints (ex. bluelines)","drawings
photographic","architectural/measured
structural
mechanical/plumbing/HVAC
electrical",djc,,Fri Jan 04 00:00:00 CST 2008,,"E fasteners/rehouse
",,,,,y,20070162008003.0,,sepia prints,tracing paper,Paper,reprographic copies,,,aat,aat,gmgpc,aat,,,0,0,0,0,,
13836,FG,Fehr and Granger collection,Service Data Corp building.,851,8409 Research Blvd. (Hwy 183),Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,"B. Segall, Jr. | consulting engineer; W. Clark Craig | consulting engineers",,,"Original tube number 851. Dates: July 31 and August 5, 1964. Street address derived from project list provided by AHC.",,,,FGr172,1964,1964,"paper
sepias (use barrier sheets)",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC",djc,,Mon Aug 24 00:00:00 CDT 2009,,,,,,,,2007016.0,,Paper,sepia prints,,,,,gmgpc,aat,,,,,0,0,,,,
13837,FG,Fehr and Granger collection,Southwestern Bell Telephone Company. Sherwood Dial Exchange building.,765,,Waco,McLennan,Texas,United States,Texas--Waco,Fehr and Granger,Jacob E. Anderson,Southwestern Bell Telephone Company,,Original tube number 765 WD.,,,,FGr171,undated,undated,prints (ex. bluelines),drawings,architectural/measured,djc,,Mon Aug 24 00:00:00 CDT 2009,,,,,,,,2007016.0,,reprographic copies,,,,,,aat,,,,,,0,,,,,
13838,FG,Fehr and Granger collection,Brown Schools. Brown Hall. Proposed dormitory remodeling and addition.,898,,San Marcos,Hays,Texas,United States,Texas--San Marcos,Fehr and Granger,,Brown Schools,,"Original tube number 898 BROWN BLT HALL DORM. Dates: Feb. 17, 18, 1966; June 1, 1966; Nov. 29, 1966; April 5, 1967.",,,,FGr173,1966-1967,1966-1967,"trace paper
mylar
prints (ex. bluelines)
sepias (use barrier sheets)",drawings,"design/studies and sketches
architectural/measured
mechanical/plumbing/HVAC
electrical",djc,,Mon Aug 24 00:00:00 CDT 2009,,,,,,,,2007016.0,,tracing paper,plastic drafting film,reprographic copies,sepia prints,,,aat,aat,aat,aat,,,0,0,0,0,,
