unique ID,Project name,Place name[1],Place name[2],Place name[3],project_name_flag
4745,Austin geological maps.,Austin geological maps,,,0
4746,University of Texas.  Medical Branch. Negro Hospital.  Remodeling.,University of Texas.Medical Branch. NegroHospital.,Medical Branch. NegroHospital,University of Texas,0
4747,University of Texas.  Goldsmith Hall. Renovation.,University of Texas.GoldsmithHall.,GoldsmithHall,University of Texas,0
4748,University of Texas.  Battle Hall.  Programatic Study.,University of Texas.BattleHall.,BattleHall,University of Texas,0
4749,University of Texas.  Humanities Research Center (Graduate Library).,University of Texas.Humanities Research Center (GraduateLibrary).,Humanities Research Center (GraduateLibrary),University of Texas,0
4750,University of Texas.  Little Campus.,University of Texas.LittleCampus.,LittleCampus,University of Texas,0
4751,University of Texas.  Utility Systems. Additions and Modifications.,University of Texas,,,0
4752,University of Texas.  Graduate School of Business Building.,University of Texas.Graduate School of BusinessBuilding.,Graduate School of BusinessBuilding,University of Texas,0
4753,University of Texas.  College of Education.,University of Texas,,,0
4754,University of Texas.  Library Building (Main Building).,University of Texas.Library Building (MainBuilding).,Library Building (MainBuilding),University of Texas,0
4755,University of Texas.  Unidentified Audiovisual Workroom.,University of Texas,,,0
4756,University of Texas.  Service Building.,University of Texas.ServiceBuilding.,ServiceBuilding,University of Texas,0
4757,"University of Texas.  Ernest Cockrell, Jr. Hall.  Record Drawings.","University of Texas.Ernest Cockrell, Jr.Hall.","Ernest Cockrell, Jr.Hall",University of Texas,0
4758,University of Texas.  Battle Hall.  Restoration and Improvements.,University of Texas.BattleHall.,BattleHall,University of Texas,0
4759,University of Texas.  Battle Hall.  Restoration and Improvements.,University of Texas.BattleHall.,BattleHall,University of Texas,0
4760,University of Texas.  Battle Hall.  Restoration and Improvements.,University of Texas.BattleHall.,BattleHall,University of Texas,0
4761,University of Texas.  Battle Hall.  Restoration and Improvements.,University of Texas.BattleHall.,BattleHall,University of Texas,0
4762,University of Texas.  Battle Hall.  Restoration and Improvements.,University of Texas.BattleHall.,BattleHall,University of Texas,0
4763,University of Texas.  Dormitory Academic Complex.,University of Texas.Dormitory Academic Complex.,Dormitory Academic Complex,University of Texas,0
4764,University of Texas.  Chemistry Building.,University of Texas.ChemistryBuilding.,ChemistryBuilding,University of Texas,0
4765,University of Texas.  Fine Arts LIbrary.,University of Texas.Fine ArtsLIbrary.,Fine ArtsLIbrary,University of Texas,0
4766,University of Texas.  Physics Building (Painter Hall).,University of Texas.Physics Building (PainterHall).,Physics Building (PainterHall),University of Texas,0
4767,University of Texas.  Humanities Research Center (Graduate Library).,University of Texas.Humanities Research Center (GraduateLibrary).,Humanities Research Center (GraduateLibrary),University of Texas,0
4787,University of Texas. Union Building. Student Union Building.,University of Texas.Union Building. Student UnionBuilding.,Union Building. Student UnionBuilding,University of Texas,0
4788,University of Texas. Auditorium. Hogg Memorial Auditorium.,University of Texas.Auditorium. Hogg MemorialAuditorium.,Auditorium. Hogg MemorialAuditorium,University of Texas,0
4790,"University of Texas.  Classroom Buildings. Batts, Mezes and Benedict.",University of Texas.ClassroomBuildings.,ClassroomBuildings,University of Texas,0
4791,University of Texas. Old Main Building.,University of Texas.Old MainBuilding.,Old MainBuilding,University of Texas,0
4793,University of Texas. Outdoor Theater. Proposed development.,University of Texas.OutdoorTheater.,OutdoorTheater,University of Texas,0
4794,University of Texas.  Women’s Dormitory Building.,University of Texas.Women’s DormitoryBuilding.,Women’s DormitoryBuilding,University of Texas,0
4795,University of Texas. New Women’s Dormitories.,University of Texas.New Women’sDormitories.,New Women’sDormitories,University of Texas,0
4796,University of Texas.  Women’s Dormitory Building. Unit 3.,University of Texas.Women’s DormitoryBuilding.,Women’s DormitoryBuilding,University of Texas,0
4810,"University of Texas. LBJ Lyndon Baines Johnson Library and East Campus Library and Research Building. (Sid Richardson Hall: Public Affairs Library & School, Center for American History and the Benson Latin American Collection Library)",University of Texas.LBJ Lyndon Baines Johnson Library and East Campus Library and ResearchBuilding.,LBJ Lyndon Baines Johnson Library and East Campus Library and ResearchBuilding,University of Texas,0
4811,University of Texas.  Main Building. Comptroller’s office plan.,University of Texas.Main Building. Comptroller’soffice plan.,Main Building. Comptroller’soffice plan,University of Texas,0
4819,University of Texas.  Student Union Group and Architecture Building. Plot plan of sites.,University of Texas.Student Union Group and Architecture Building.Plot plan of sites.,Student Union Group and Architecture Building.Plot plan of sites,University of Texas,0
4820,University of Texas. Texas Memorial Museum. General plan for development of site.,University of Texas.TexasMemorial Museum.,TexasMemorial Museum,University of Texas,0
4821,University of Texas.  Forty Acres tract. Driveway system.,University of Texas,,,0
4822,University of Texas. Forty Acres tract. Preliminary plan for immediate development.,University of Texas,,,0
4823,University of Texas. Forty Acres tract. Dimension and grading plan.,University of Texas,,,0
4824,University of Texas. Lake Austin Boulevard (south of). Proposed site development plan.,University of Texas.Lake Austin Boulevard (south of).,Lake Austin Boulevard (south of),University of Texas,0
4825,University of Texas. Women’s Dormitory Group. Preliminary layout plan.,University of Texas.Women’sDormitory Group.,Women’sDormitory Group,University of Texas,0
4826,University of Texas. Waggener Hall (north of). Site plan.,University of Texas.WaggenerHall (north of).,WaggenerHall (north of),University of Texas,0
4827,University of Texas. Main campus (southwest corner). Topographic map.,University of Texas.Maincampus (southwest corner).,Maincampus (southwest corner),University of Texas,0
4828,"University of Texas. Main campus. Walks, steps and drives.",University of Texas.Maincampus.,Maincampus,University of Texas,0
4829,University of Texas.  Texas Memorial Stadium (north of). Preliminary study of area.,University of Texas.Texas MemorialStadium (north of).,Texas MemorialStadium (north of),University of Texas,0
4830,University of Texas. Cavanaugh tract. Topographic map.,University of Texas,,,0
4831,University of Texas. Gregory Gymnasium. Topographic map.,University of Texas.GregoryGymnasium.,GregoryGymnasium,University of Texas,0
4832,University of Texas. Oak Grove tract. Topographic map.,University of Texas,,,0
4833,University of Texas. Main campus (around San Jacinto Blvd.). Plot plan.,University of Texas.Main campus (around San Jacinto Blvd.).Plot plan.,Main campus (around San Jacinto Blvd.).Plot plan,University of Texas,0
4834,University of Texas. Men’s Dormitory Building.,University of Texas.Men’s DormitoryBuilding.,Men’s DormitoryBuilding,University of Texas,0
4835,University of Texas. Chemical and Petroleum Engineering Buildings.,University of Texas.Chemical and Petroleum EngineeringBuildings.,Chemical and Petroleum EngineeringBuildings,University of Texas,0
4836,University of Texas. Main Campus (area between 23rd and 24th Streets). Topographical map.,University of Texas.MainCampus (area between 23rd and 24th Streets).,MainCampus (area between 23rd and 24th Streets),University of Texas,0
4837,University of Texas. Little Campus Group. Dormitory Buildings.,University of Texas.Little Campus Group. DormitoryBuildings.,Little Campus Group. DormitoryBuildings,University of Texas,0
4838,University of Texas. Main campus and surrounding area. Map.,University of Texas.Maincampus and surrounding area.,Maincampus and surrounding area,University of Texas,0
4839,University of Texas. Post-War Development. Study of proposed.,University of Texas,,,0
4840,University of Texas. Main Campus (southwest corner). Map.,University of Texas.MainCampus (southwest corner).,MainCampus (southwest corner),University of Texas,0
4841,University of Texas. 23rd and Duval Streets. Plot plan.,University of Texas.23rd and Duval Streets.Plot plan.,23rd and Duval Streets.Plot plan,University of Texas,0
4842,University of Texas. Classroom Building no. 2. Third floor plan.,University of Texas.Classroom Building no. 2. Thirdfloor plan.,Classroom Building no. 2. Thirdfloor plan,University of Texas,0
4843,University of Texas. 24th Street. Paving.,University of Texas.24thStreet.,24thStreet,University of Texas,0
4844,University of Texas. Forty Acres tract. Drive profiles.,University of Texas,,,0
4845,University of Texas. Main campus. Preliminary plan.,University of Texas.Maincampus.,Maincampus,University of Texas,0
4846,University of Texas. Gateway. General plan.,University of Texas,,,0
4847,University of Texas. Forty Acres tract (southeast corner). Map.,University of Texas,,,0
4848,University of Texas.  Main campus and north and east expansion. Map.,University of Texas.Maincampus and north and east expansion.,Maincampus and north and east expansion,University of Texas,0
4849,University of Texas. Forty acres tract. Plan of campus and North and East expansion.,University of Texas.Forty acres tract. Plan ofcampus and North and East expansion.,Forty acres tract. Plan ofcampus and North and East expansion,University of Texas,0
4850,"University of Texas. Block 10, Outlet 15, Div. “D”. Survey.","University of Texas.Block 10, Outlet 15, Div.","Block 10, Outlet 15, Div",University of Texas,0
4851,University of Texas. Recitation Building. Plot plan.,University of Texas.Recitation Building.Plot plan.,Recitation Building.Plot plan,University of Texas,0
4852,University of Texas.  General Plan.  Sketch No. 3.,University of Texas,,,0
4853,University of Texas. Forty Acres tract. Preliminary block plan.,University of Texas.Forty Acres tract. Preliminaryblock plan.,Forty Acres tract. Preliminaryblock plan,University of Texas,0
4854,University of Texas. Plot Plan. Scheme “F”.,University of Texas.Plot Plan.,Plot Plan,University of Texas,0
4855,University of Texas. Main campus. Preliminary plan.,University of Texas.Maincampus.,Maincampus,University of Texas,0
4856,University of Texas. Littlefield Memorial Museum.,University of Texas.LittlefieldMemorial Museum.,LittlefieldMemorial Museum,University of Texas,0
4857,University of Texas. Main campus. Plot plan.,University of Texas.Main campus.Plot plan.,Main campus.Plot plan,University of Texas,0
4858,University of Texas.  Driskill Homestead (occupied by Texas Women’s Club).,University of Texas.Driskill Homestead (occupied by Texas Women’sClub).,Driskill Homestead (occupied by Texas Women’sClub),University of Texas,0
4859,University of Texas. Main campus (south). Detail plan.,University of Texas.Maincampus (south).,Maincampus (south),University of Texas,0
4860,University of Texas. Forty Acres tract. Contour map of campus and North and East expansion.,University of Texas.Forty Acres tract. Contour map ofcampus and North and East expansion.,Forty Acres tract. Contour map ofcampus and North and East expansion,University of Texas,0
4861,University of Texas. Swedish Methodist College property. Surveys.,University of Texas,,,0
4862,University of Texas. Journalism Building (new).,University of Texas.JournalismBuilding (new).,JournalismBuilding (new),University of Texas,0
4863,University of Texas. Oak Grove tract. Topography and contour map.,University of Texas,,,0
4864,University of Texas. Main campus. Plan.,University of Texas.Maincampus.,Maincampus,University of Texas,0
4865,University of Texas. President’s residence. Plot plan of proposed site.,University of Texas.President’s residence.Plot plan of proposed site.,President’s residence.Plot plan of proposed site,University of Texas,0
4866,University of Texas.  Men’s Dormitory study.,University of Texas.Men’sDormitory study.,Men’sDormitory study,University of Texas,0
4867,University of Texas. Texas Memorial Museum. Proposed development of vicinity.,University of Texas.TexasMemorial Museum.,TexasMemorial Museum,University of Texas,0
4868,University of Texas. Main Building Tower. Proposed locations.,University of Texas.Main BuildingTower.,Main BuildingTower,University of Texas,0
4869,University of Texas. Faculty Center (proposed).,University of Texas.FacultyCenter (proposed).,FacultyCenter (proposed),University of Texas,0
4870,University of Texas. East Mall and related area showing an open air theater. Proposed development.,University of Texas.East Mall and related area showing an open airtheater.,East Mall and related area showing an open airtheater,University of Texas,0
4871,University of Texas. Main campus (along Waller Creek). Topographic map.,University of Texas.Maincampus (along Waller Creek).,Maincampus (along Waller Creek),University of Texas,0
4872,University of Texas. Brackenridge campus. Proposed development.,University of Texas.Brackenridgecampus.,Brackenridgecampus,University of Texas,0
4873,University of Texas. Classroom Building No. 3.,University of Texas.ClassroomBuilding No.,ClassroomBuilding No,University of Texas,0
4874,University of Texas. Pan American Building (proposed).,University of Texas.Pan AmericanBuilding (proposed).,Pan AmericanBuilding (proposed),University of Texas,0
4875,"University of Texas.  Plot bounded by 19th, San Jacinto and Trinity Streets. Development","University of Texas.Plot bounded by 19th, San Jacinto and Trinity Streets.","Plot bounded by 19th, San Jacinto and Trinity Streets",University of Texas,0
4876,University of Texas. Main campus (northwest corner).,University of Texas.Maincampus (northwest corner).,Maincampus (northwest corner),University of Texas,0
4877,University of Texas. Forty Acres tract (north). Plan.,University of Texas,,,0
4878,University of Texas.  24th Street survey.,University of Texas.24thStreet survey.,24thStreet survey,University of Texas,0
4879,University of Texas. Plot between Museum and Clark Field. Topographic survey.,University of Texas.Plot between Museum and ClarkField.,Plot between Museum and ClarkField,University of Texas,0
4880,University of Texas. Oak Grove tract. Topographic map.,University of Texas,,,0
4881,University of Texas. Athletic field for women. Plot plan.,University of Texas.Athletic field for women.Plot plan.,Athletic field for women.Plot plan,University of Texas,0
4882,University of Texas. Main campus (Waller Creek at 22nd and San Jacinto Streets).  Topographical and Vegetation Map.,University of Texas.Maincampus (Waller Creek at 22nd and San Jacinto Streets).,Maincampus (Waller Creek at 22nd and San Jacinto Streets),University of Texas,0
4883,University of Texas. 2610 Whitis. Topographical map.,University of Texas,,,0
4884,University of Texas. Law Building. Proposed site.,University of Texas.LawBuilding.,LawBuilding,University of Texas,0
4885,University of Texas. Clark Field (west of).  Topographical map.,University of Texas.ClarkField (west of).,ClarkField (west of),University of Texas,0
4886,University of Texas.  Campus plan.,University of Texas.Campus plan.,Campus plan,University of Texas,0
4887,University of Texas. Main campus (22nd Street from Tom Green Street to Waller Creek). Topographical map.,University of Texas.Main campus (22nd Street from Tom GreenStreet to Waller Creek).,Main campus (22nd Street from Tom GreenStreet to Waller Creek),University of Texas,0
4888,University of Texas. Forty Acres tract (southwest quarter).,University of Texas,,,0
4889,University of Texas. Forty Acres tract (northeast quarter).,University of Texas,,,0
4890,University of Texas. East mall. Proposed development.,University of Texas.Eastmall.,Eastmall,University of Texas,0
4891,University of Texas. Administration Building. Site plan of northwest corner of campus.,University of Texas.Administration Building. Site plan of northwest corner ofcampus.,Administration Building. Site plan of northwest corner ofcampus,University of Texas,0
4892,University of Texas. Main campus. Site study plan.,University of Texas.Maincampus.,Maincampus,University of Texas,0
4893,University of Texas. Campus plan.,University of Texas.Campus plan.,Campus plan,University of Texas,0
4894,University of Texas. Special University Area Buses. Route map.,University of Texas,,,0
4895,University of Texas. Main campus (southwest portion). Plot plan.,University of Texas.Main campus (southwest portion).Plot plan.,Main campus (southwest portion).Plot plan,University of Texas,0
4896,University of Texas. Campus development plan.,University of Texas.Campus development plan.,Campus development plan,University of Texas,0
4897,University of Texas. Lyndon B. Johnson Library and east campus building site.,University of Texas.Lyndon B. Johnson Library and east campusbuilding site.,Lyndon B. Johnson Library and east campusbuilding site,University of Texas,0
4898,University of Texas.  Open-air theater. Alternate locations.,University of Texas.Open-airtheater.,Open-airtheater,University of Texas,0
4899,University of Texas. Main campus (southeast quarter).  Site plan.,University of Texas.Maincampus (southeast quarter).,Maincampus (southeast quarter),University of Texas,0
4900,University of Texas. 24th Street and adjacent land. Topographical map.,University of Texas.24thStreet and adjacent land.,24thStreet and adjacent land,University of Texas,0
4901,University of Texas. Campus development.  Proposed.,University of Texas.Campus development.,Campus development,University of Texas,0
4902,University of Texas.  Campus development and the Capitol master plan.  Proposed.,University of Texas.Campus development and the Capitol master plan.,Campus development and the Capitol master plan,University of Texas,0
4903,University of Texas. Student Health Center. Site plan showing sale and removal of houses.,University of Texas.Student HealthCenter.,Student HealthCenter,University of Texas,0
4904,University of Texas. Main campus (north portion).  Plot plan of present conditions.,University of Texas.Main campus (north portion).Plot plan of present conditions.,Main campus (north portion).Plot plan of present conditions,University of Texas,0
4905,University of Texas.  Men’s Dormitory Group.,University of Texas.Men’sDormitory Group.,Men’sDormitory Group,University of Texas,0
4906,University of Texas. Texas Memorial Stadium. Site plan.,University of Texas.Texas MemorialStadium.,Texas MemorialStadium,University of Texas,0
4907,University of Texas. Main campus (north portion). Scheme “A” of present and contracted contours.,University of Texas.Maincampus (north portion).,Maincampus (north portion),University of Texas,0
4908,University of Texas. Main campus (north section). Dimension and grading plan.,University of Texas.Maincampus (north section).,Maincampus (north section),University of Texas,0
4909,University of Texas. Library Building. Plot plan.,University of Texas.Library Building.Plot plan.,Library Building.Plot plan,University of Texas,0
4910,University of Texas. Campus plan.,University of Texas.Campus plan.,Campus plan,University of Texas,0
4911,University of Texas. Main campus. Driveways showing pavement and grades.,University of Texas.Maincampus.,Maincampus,University of Texas,0
4912,University of Texas. Unidentified topographic maps.,University of Texas,,,0
4913,University of Texas. Unidentified site plan.,University of Texas,,,0
4922,University of Texas.  Main Building.  Detail of Upper Part of Tower.,University of Texas.Main Building.  Detail of Upper Part ofTower.,Main Building.  Detail of Upper Part ofTower,University of Texas,0
4923,University of Texas.  Parlin Hall.  Record Drawings.,University of Texas.ParlinHall.,ParlinHall,University of Texas,0
4924,University of Texas.  Science Building.  Improvements of Storm Sewers.,University of Texas.ScienceBuilding.,ScienceBuilding,University of Texas,0
4925,University of Texas.  Experimental Science Building.  Remodeling (Floor 1).,University of Texas.Experimental Science Building.  Remodeling (Floor 1).,Experimental Science Building.  Remodeling (Floor 1),University of Texas,0
4926,University of Texas.  Science Building.  Laboratory Equipment Details.,University of Texas.Science Building.Laboratory Equipment Details.,Science Building.Laboratory Equipment Details,University of Texas,0
4927,University of Texas.  Personnel Building.  Record Drawings.,University of Texas.PersonnelBuilding.,PersonnelBuilding,University of Texas,0
4928,University of Texas.  Social Science and Humanities Library.  Record Drawings.,University of Texas.Social Science and HumanitiesLibrary.,Social Science and HumanitiesLibrary,University of Texas,0
4929,University of Texas.  Perry-Castaneda Library.  Record Drawings.,University of Texas.Perry-CastanedaLibrary.,Perry-CastanedaLibrary,University of Texas,0
4930,University of Texas.  Biological Sciences Building.,University of Texas.Biological SciencesBuilding.,Biological SciencesBuilding,University of Texas,0
4931,University of Texas.  J. T. Patterson Laboratories Building.  Completion of Basement Space.,University of Texas.J. T. Patterson LaboratoriesBuilding.,J. T. Patterson LaboratoriesBuilding,University of Texas,0
4932,University of Texas.  J. T. Patterson Laboratories Building.  Record Drawings.,University of Texas.J. T. Patterson LaboratoriesBuilding.,J. T. Patterson LaboratoriesBuilding,University of Texas,0
4933,University of Texas.  Engineering Building.,University of Texas.EngineeringBuilding.,EngineeringBuilding,University of Texas,0
4934,University of Texas.  Drama Building. Record Drawings.,University of Texas.DramaBuilding.,DramaBuilding,University of Texas,0
4935,University of Texas.  Music Building. Record Drawings.,University of Texas.MusicBuilding.,MusicBuilding,University of Texas,0
4936,University of Texas.  Music Building.  Data for Organ.,University of Texas.MusicBuilding.,MusicBuilding,University of Texas,0
4937,University of Texas.  Main Building and Library Extension.,University of Texas.Main Building andLibrary Extension.,Main Building andLibrary Extension,University of Texas,0
4938,University of Texas.  Music Building No. 2.  Record Drawings.,University of Texas.MusicBuilding No.,MusicBuilding No,University of Texas,0
4939,University of Texas.  Centennial Park.  Phase Two.,University of Texas.CentennialPark.,CentennialPark,University of Texas,0
4940,University of Texas.  Welch Hall.  Record Drawings.,University of Texas.WelchHall.,WelchHall,University of Texas,0
4941,University of Texas.  Dormitories.  Planting and Preparation of Lawn Areas Adjacent to.,University of Texas.Dormitories.,Dormitories,University of Texas,0
4942,University of Texas.  Littlefield residence.  Remodeling.,University of Texas.Littlefieldresidence.,Littlefieldresidence,University of Texas,0
4943,University of Texas.  Littlefield residence.,University of Texas.Littlefieldresidence.,Littlefieldresidence,University of Texas,0
4944,University of Texas.  Engineering Teaching Center II.,University of Texas.Engineering TeachingCenter II.,Engineering TeachingCenter II,University of Texas,0
4945,University of Texas.  Union Group.  Auditorium Unit.,University of Texas.Union Group.Auditorium Unit.,Union Group.Auditorium Unit,University of Texas,0
4946,University of Texas.  Parking Facility.,University of Texas.Parking Facility.,Parking Facility,University of Texas,0
4947,University of Texas.  Engineering Teaching Center.  Record Drawings.,University of Texas.Engineering TeachingCenter.,Engineering TeachingCenter,University of Texas,0
4948,University of Texas.  Texas Memorial Museum.,University of Texas.TexasMemorial Museum.,TexasMemorial Museum,University of Texas,0
4949,University of Texas.  Texas Memorial Museum.  Record Drawings.,University of Texas.TexasMemorial Museum.,TexasMemorial Museum,University of Texas,0
4950,University of Texas.  Texas Memorial Museum.  General Plan for Development Around.,University of Texas.TexasMemorial Museum.,TexasMemorial Museum,University of Texas,0
4951,University of Texas.  Main Building and Library Extension.,University of Texas.Main Building andLibrary Extension.,Main Building andLibrary Extension,University of Texas,0
4952,University of Texas.  Texas Memorial Museum.  Proposed Additions.,University of Texas.TexasMemorial Museum.,TexasMemorial Museum,University of Texas,0
4953,University of Texas.  ROTC Building.  Record Drawings.,University of Texas.ROTCBuilding.,ROTCBuilding,University of Texas,0
4954,University of Texas.  Student Health Center.  Record Drawings.,University of Texas.Student HealthCenter.,Student HealthCenter,University of Texas,0
4955,University of Texas.  Texas Memorial Stadium.  Alterations.  Fencing for South End.,University of Texas.Texas MemorialStadium.,Texas MemorialStadium,University of Texas,0
4956,University of Texas. Gregory Gymnasium.  Layout for the University Centennial Exposition.,University of Texas.GregoryGymnasium.,GregoryGymnasium,University of Texas,0
4957,University of Texas.  Lyndon Baines Johnson Library and East Campus Library and Research Building.,University of Texas.Lyndon Baines Johnson Library and East Campus Library and ResearchBuilding.,Lyndon Baines Johnson Library and East Campus Library and ResearchBuilding,University of Texas,0
4958,University of Texas.  Lyndon Baines Johnson Library.  Landscape and Site Modifications.,University of Texas.Lyndon Baines JohnsonLibrary.,Lyndon Baines JohnsonLibrary,University of Texas,0
4959,University of Texas.  Engineering Science Building.,University of Texas.Engineering ScienceBuilding.,Engineering ScienceBuilding,University of Texas,0
4960,University of Texas.  Physical Plant Facility.  Landscape Master Plan.,University of Texas.PhysicalPlant Facility.,PhysicalPlant Facility,University of Texas,0
4961,University of Texas.  College of Education.,University of Texas,,,0
4962,University of Texas.  College of Education.  Record Drawings.,University of Texas,,,0
4963,University of Texas.  Memorial Stadium.  Alterations and Additions.,University of Texas.MemorialStadium.,MemorialStadium,University of Texas,0
4964,University of Texas.  Gateway Apartments.  Partial Site Plan.,University of Texas.GatewayApartments.,GatewayApartments,University of Texas,0
4965,University of Texas.  Business Administration and Economics Classroom and Office Building.,University of Texas.Business Administration and Economics Classroom and OfficeBuilding.,Business Administration and Economics Classroom and OfficeBuilding,University of Texas,0
4966,University of Texas.  Rifle Range Building.,University of Texas.Rifle RangeBuilding.,Rifle RangeBuilding,University of Texas,0
4967,University of Texas.  Texas Memorial Museum.  Memorial Unit.,University of Texas.Texas Memorial Museum.Memorial Unit.,Texas Memorial Museum.Memorial Unit,University of Texas,0
4968,University of Texas.  Practice School.  Playground.,University of Texas.PracticeSchool.,PracticeSchool,University of Texas,0
4969,University of Texas.  Junior Practice High School.,University of Texas.Junior Practice HighSchool.,Junior Practice HighSchool,University of Texas,0
4970,University of Texas.  Petroleum Engineering Dept.  Petroleum Production Equipment.,University of Texas,,,0
4971,University of Texas.  Petroleum Engineering.  Base for Pump.,University of Texas,,,0
4972,University of Texas.  Petroleum Engineering Dept.  Concrete Pit.,University of Texas,,,0
4973,University of Texas.  Engineering Building.  Record Drawings.,University of Texas.EngineeringBuilding.,EngineeringBuilding,University of Texas,0
4974,University of Texas.  Little Campus Group.  Building “H”.  Record Drawing.,University of Texas.Little Campus Group.Building “H”.,Little Campus Group.Building “H”,University of Texas,0
4975,University of Texas.  Mechanical Engineering Lab.  Condenser Pit Repairs.,University of Texas.Mechanical EngineeringLab.,Mechanical EngineeringLab,University of Texas,0
4976,University of Texas.  Law Building.,University of Texas.LawBuilding.,LawBuilding,University of Texas,0
4977,University of Texas.  Parking Facility.,University of Texas.Parking Facility.,Parking Facility,University of Texas,0
4978,University of Texas.  Will C. Hogg Building.  Record Drawings.,University of Texas.Will C. HoggBuilding.,Will C. HoggBuilding,University of Texas,0
4979,University of Texas.  Pharmacy Building.,University of Texas.PharmacyBuilding.,PharmacyBuilding,University of Texas,0
4980,University of Texas.  University High School.  Drive and Walk Profiles.,University of Texas.University HighSchool.,University HighSchool,University of Texas,0
4981,University of Texas.  Laboratory Junior High School.,University of Texas.Laboratory Junior HighSchool.,Laboratory Junior HighSchool,University of Texas,0
4982,University of Texas.  Music Building.,University of Texas.MusicBuilding.,MusicBuilding,University of Texas,0
4983,University of Texas.  Laboratory Junior High School.,University of Texas.Laboratory Junior HighSchool.,Laboratory Junior HighSchool,University of Texas,0
4984,University of Texas. Women’s Gymnasium (Anna Hiss Gymnasium).,University of Texas.Women’s Gymnasium (Anna HissGymnasium).,Women’s Gymnasium (Anna HissGymnasium),University of Texas,0
4985,University of Texas.  Home Economics Building.,University of Texas.Home EconomicsBuilding.,Home EconomicsBuilding,University of Texas,0
4986,University of Texas. Gymnasium and Auditorium. [Gregory Gym],University of Texas.Gymnasium andAuditorium.,Gymnasium andAuditorium,University of Texas,0
4987,University of Texas.  Biology Building.,University of Texas.BiologyBuilding.,BiologyBuilding,University of Texas,0
4988,University of Texas.  Library Building.,University of Texas.LibraryBuilding.,LibraryBuilding,University of Texas,0
4989,University of Texas.  Geology Building.,University of Texas.GeologyBuilding.,GeologyBuilding,University of Texas,0
4990,University of Texas.  Library Building.,University of Texas.LibraryBuilding.,LibraryBuilding,University of Texas,0
4991,University of Texas.  Chi Omega House Corporation.  Sorority House.,University of Texas.Chi Omega House Corporation.  SororityHouse.,Chi Omega House Corporation.  SororityHouse,University of Texas,0
4992,University of Texas.  Hal G. Weaver Heating and Power Station.,University of Texas.Hal G. Weaver Heating and PowerStation.,Hal G. Weaver Heating and PowerStation,University of Texas,0
4993,University of Texas.  Science Building.,University of Texas.ScienceBuilding.,ScienceBuilding,University of Texas,0
4994,University of Texas.  Unidentified Building.  Section.,University of Texas.UnidentifiedBuilding.,UnidentifiedBuilding,University of Texas,0
4995,University of Texas.  Printing Division Building.  Record Drawings.,University of Texas.Printing DivisionBuilding.,Printing DivisionBuilding,University of Texas,0
4996,University of Texas.  Music Building East.  Record Drawings.,University of Texas.MusicBuilding East.,MusicBuilding East,University of Texas,0
4997,University of Texas.  Physics Building.  Alterations and Additions.,University of Texas.PhysicsBuilding.,PhysicsBuilding,University of Texas,0
4998,University of Texas.  Main Library and Administration Building.  Record Drawings.  15th-28th Floor Plans.,University of Texas.Main Library and Administration Building.  Record Drawings.  15th-28thFloor Plans.,Main Library and Administration Building.  Record Drawings.  15th-28thFloor Plans,University of Texas,0
4999,University of Texas.  Pharmacy Building.  Record Drawings.,University of Texas.PharmacyBuilding.,PharmacyBuilding,University of Texas,0
5000,University of Texas.  Pharmacy Building.  Addition.,University of Texas.PharmacyBuilding.,PharmacyBuilding,University of Texas,0
5001,University of Texas.  Pharmacy Building.,University of Texas.PharmacyBuilding.,PharmacyBuilding,University of Texas,0
5002,University of Texas.  Battle Hall.  Restoration and Improvements.,University of Texas.BattleHall.,BattleHall,University of Texas,0
5003,University of Texas.  Lyndon Baines Johnson Library Building.  Record Drawings.,University of Texas.Lyndon Baines Johnson LibraryBuilding.,Lyndon Baines Johnson LibraryBuilding,University of Texas,0
5004,University of Texas.  Waller Creek Bridge at 23rd Street.  Reconstruction.,University of Texas.Waller Creek Bridge at 23rdStreet.,Waller Creek Bridge at 23rdStreet,University of Texas,0
5005,University of Texas.  Frame Laboratory Building.  Brucellosis Lab.,University of Texas.Frame Laboratory Building.  BrucellosisLab.,Frame Laboratory Building.  BrucellosisLab,University of Texas,0
5006,University of Texas.  NROTC Unit.  Proposed Indoor Rifle Range (Littlefield house).,University of Texas.NROTC Unit.  Proposed Indoor Rifle Range (Littlefieldhouse).,NROTC Unit.  Proposed Indoor Rifle Range (Littlefieldhouse),University of Texas,0
5007,University of Texas.  Planimetric.,University of Texas,,,0
5008,University of Texas.  Law Building.,University of Texas.LawBuilding.,LawBuilding,University of Texas,0
5009,"University of Texas.  Ernest Cockrell Jr. Hall.  Energy Conservation Measures, HVAC System Modifications.",University of Texas.Ernest Cockrell Jr.Hall.,Ernest Cockrell Jr.Hall,University of Texas,0
5010,University of Texas.  Balcones Research Center.,University of Texas.Balcones ResearchCenter.,Balcones ResearchCenter,University of Texas,0
5011,University of Texas.  Central Chilling Station No. 5.  Phase 3.,University of Texas.Central ChillingStation No.,Central ChillingStation No,University of Texas,0
5012,University of Texas.  Goldsmith Hall Renovation.,University of Texas.GoldsmithHall Renovation.,GoldsmithHall Renovation,University of Texas,0
5013,University of Texas.  Goldsmith Hall Renovation.  Asbestos Removal.,University of Texas.GoldsmithHall Renovation.,GoldsmithHall Renovation,University of Texas,0
